review,genre,sentiment
"For anyone who still has an ounce of faith in cinematography, horror and, quite frankly, humankind, I advise you strongly to heed this warning: Do not see this film. Ever.",Horror,Negative
This whole movie was based on shock value and it makes for a stupid cliché horror flick.,Horror,Negative
"I was longing to see a good horror film, but what I got was an empty theatre and me and my friend laughing the entire movie.",Horror,Negative
"Without sharing in any of the horror that the characters are suppose to be experiencing, the film is a total bore for the audience",Horror,Negative
"Save yourself the horrible disappointment of watching this ""horror"" movie",Horror,Negative
"This effort was disjointed, shock-valued horror that betrays the more subtle possibilities that the premise of this movie could have played on.",Horror,Negative
If this movie was an episode of Masters of Horror it would be a bad one.,Horror,Negative
"bad representation of a ""horror"" film",Horror,Negative
the sense that the film doesn't know whether it wants to be disaster thriller or eco-horror and one of the most hysterically awful last forty minutes I have seen of any film.,Horror,Negative
"Honestly it was so bad I could of almost walked out half way, you just hoped for a good ending to save it. but the ending was the real horror, it sucked.",Horror,Negative
It should have been re-written as a spoof on eco-horror films. Bad...simply bad.,Horror,Negative
"There is nothing here - NOTHING. No suspense, no horror, no thrills, even no real climax and explanation.",Horror,Negative
"When watching his comedy,I mean ""horror"" movies you are guaranteed at least two things:Utter disappointment and a plot twist.Unfortunately for this movie,he excludes the latter.",Horror,Negative
Some of the horror effects made me laugh,Horror,Negative
M. Night is trying to make an R rated horror film and failing miserably!,Horror,Negative
"After 15 minutes this flick has nothing to offer except boring situations, no suspense and even no horror or science-fiction. ",Horror,Negative
What Shamalan has managed to do is to create what can only be described as ahomage to really cr@ppy low budget horror films from the 70's and early 80's,Horror,Negative
"On certain sources, this was labeled as a horror. While the trailers appear that way, there is nothing scary about it at all.",Horror,Negative
Film set in an old asylum where a low budget horror movie is being filmed.,Horror,Negative
this is strictly ordinary horror fare for the masses.,Horror,Negative
"just a dreary, dull horror for me.",Horror,Negative
A very bleak horror film overall,Horror,Negative
"for horror buffs this isn't going to be your thing because to be honest, it takes a while before things go wrong.",Horror,Negative
nothing new to the genre and frankly it is a slap in the face to horror fans.,Horror,Negative
"It's a stupid movie that relies too heavily on jump scares, tired horror cliches and a lack of any real scares.",Horror,Negative
"every single one of the ""scares"" are some of the cheapest jump scares in modern horror",Horror,Negative
Amateur Horror film,Horror,Negative
not-very-scary killer at work,Horror,Negative
It's not scary,Horror,Negative
The scares are pointless too ,Horror,Negative
the movie is not scary,Horror,Negative
Smiley surely doesn't come off as intimidating or scary at all.,Horror,Negative
most of the jump-scares are fake-outs as well,Horror,Negative
"forced and fake jump-scares and declaring itself ""horror"" film.",Horror,Negative
I wouldn't call this a horror,Horror,Negative
It was just a dark humoured horror that didn't add up!,Horror,Negative
I am normally not into todays horror films,Horror,Negative
this was not a quality horror movie,Horror,Negative
"""Smiley"" never builds any sense of dread, suspense or, sadly, horror.",Horror,Negative
 I'm not generally a fan of that particular horror tactic: they're cheap and easy,Horror,Negative
Some very early jump-scares also had me discouraged,Horror,Negative
Cell is a clumsily crafted science-fiction horror entity that lacks any effective thrills or suspense to keep things even remotely interesting.,Horror,Negative
the sheer absurdity of the characters and the superficiality of the story ensures that most of the horror is effectively nullified.,Horror,Negative
there wasn't a sense of reality or horror.,Horror,Negative
Horrible Horror! ,Horror,Negative
It's pretty bad when they make a movie that is supposed to scare people and they laugh at it,Horror,Negative
"This movie is not smart or scary at all, no thrills or chills, just boring.",Horror,Negative
not particularly scary moments.,Horror,Negative
Nothing scary shown on screen,Horror,Negative
i was expecting to be at least a good horror movie with John & Samuel iin it.. How wrong I was.,Horror,Negative
not horror neither thriller...,Horror,Negative
This movie is not horror neither thriller.,Horror,Negative
It is not much of a horror film after the initial violence scenes.,Horror,Negative
the Horror this movie tries to lay on you will fail.,Horror,Negative
"the video tried to be dark and creepy, but it was just bland.",Horror,Negative
The creepy factor was so underused.,Horror,Negative
The horror genre has been GARBAGE for a long time,Horror,Negative
"The lower-budget ""Cell"" (2016) wasn't quite the spectacular horror movie that I was hoping for.",Horror,Negative
"the 'zombified' humans look, act, and sound silly more than fearsome.",Horror,Negative
There's no fear here.,Horror,Negative
I feel like they also cut out the slowly building dread and fear that the book creates.,Horror,Negative
not a supposed horror movie like this.,Horror,Negative
The worst horror movie ever is probably The Wicker man remake from 2006.,Horror,Negative
The second worst horror ever made is probably the 1973 version of the Wicker man.,Horror,Negative
The could very well be the third worst horror movie ever.,Horror,Negative
